brightness,contrast,edge_density,damage_proxy,cluster,person_count,total_objects
98.1525177019633,77.07273989427257,0.06847199871258448,0.4419330216765048,2,1,1
113.41956952043772,73.07891667670344,0.1086562600579337,0.43421646906908096,2,0,0
113.38901995494045,73.06833375425606,0.10868200836820084,0.43422211351006634,2,0,0
150.75859375,77.34013366361475,0.0944875,0.40660801753932674,3,9,10
122.15726111111111,52.465612975251304,0.040881481481481484,0.3223746038883756,1,0,2
158.99465931424413,50.6738210412005,0.19579867723722683,0.35928914599074624,0,0,7
119.7286495279301,56.67134951483402,0.09615468464389328,0.3665207794457752,1,1,1
120.37432457786116,56.37651408019665,0.0976219512195122,0.3656520573387054,1,0,0
118.99607281763181,55.462389493808246,0.1023330812445981,0.36620330883443863,1,0,0
132.02153142589117,70.13856526899055,0.17080909943714823,0.4379288306252468,2,0,0
157.82696701649175,69.42893102219685,0.22051424287856072,0.43622608365736204,0,0,0
131.5676744684543,73.3761159741671,0.14291765762639203,0.43536704771944407,2,0,0
125.61712123222652,70.49436838897368,0.13603793036572792,0.42774200030536835,2,0,0
122.725235793518,63.621250089301434,0.14560977876928796,0.4119690812818213,0,4,4
161.57335155490767,66.94476121156951,0.15185686519505762,0.38998194025140565,3,0,1
80.5436675925926,44.08815158075947,0.04445,0.3347502910493406,1,4,5
130.88391017631542,81.77641261754864,0.09272455921143968,0.43934556783846346,2,0,4
139.97031425891183,62.958601571309835,0.11045497185741088,0.3760076724140255,3,0,0
134.79147621285261,58.55918403799109,0.19167129451635412,0.40657101787390854,0,1,1
122.961633952006,62.714138550922826,0.12472215973003374,0.3982334281859493,0,1,1
133.86845016479492,64.05137563009694,0.16857782999674478,0.41447933426245703,0,3,7
146.4055263888889,66.42386935861337,0.10884097222222222,0.380907450015308,3,3,3
130.1115515542417,63.618347262422645,0.1635593030547344,0.41402062261996575,0,2,2
161.7171626984127,68.86940112844738,0.08538888888888889,0.3631282731560876,3,1,1
111.38982936507936,65.911541710729,0.19885317460317462,0.4569530764882397,0,0,0
94.42528518518519,49.37161240554746,0.09029259259259259,0.3625633284516159,1,1,1
117.624648,47.648587665772034,0.15556366666666666,0.3676524249930154,1,10,11
136.1885052223504,51.818859396215316,0.16072744457260027,0.36697544784921254,0,0,0
131.74367216117216,62.84197272496927,0.18086996336996336,0.4185202961790891,0,0,0
104.079219,66.21530861779652,0.06784,0.399317279536351,1,0,0
118.37402937147353,59.28431780603285,0.1168272230360243,0.38696985956851465,1,0,1
91.18176779935276,51.105457296489384,0.11570266990291263,0.3841732944156706,1,0,0
142.05734388155756,81.31642097575171,0.0997140642063406,0.430825208067947,2,0,0
87.48397185465238,65.80594454220238,0.08163621088006721,0.42036239274774134,2,0,0
105.84600230685217,66.71432249635068,0.13812022170278354,0.43449289503024957,2,0,1
102.3837906894784,74.8776117568965,0.16467624631551966,0.4786442570653939,2,0,0
161.61038888888888,63.6420298058738,0.1810462962962963,0.39336221256956644,0,0,1
132.817161668589,62.9889837596906,0.1723215429962835,0.4137389621747979,0,0,2
138.24941432535266,75.26195802682423,0.12173475999800622,0.42490526178197396,2,0,0
209.8850495922941,70.73558710601561,0.11140980401506843,0.3373719295668295,3,0,0
128.68449064449064,55.37522571513145,0.19082593082593083,0.4010865825126368,0,1,2
146.84983333333332,63.85174362738997,0.21868253968253967,0.42670570418018117,0,0,0
103.9551289868668,57.11983828012407,0.16328564727954972,0.4163679943717727,0,0,0
111.87002601908065,58.95343743889994,0.15901452732003468,0.4130310523225489,0,0,0
100.57392903121982,69.82448283504834,0.09901029932410686,0.43040037630540884,2,0,0
100.89688398062238,63.221335846073394,0.18170484714125407,0.44909365751919966,0,6,7
131.88446214463977,63.01989711019259,0.1519741482204861,0.40454288867100147,0,3,3
109.87248773448773,62.88429139505754,0.16740259740259741,0.4324007080567537,0,0,0
118.1010293672419,66.04807266426698,0.09640569179533758,0.3999099893131911,2,0,0
119.172168707483,74.03854398913718,0.015050340136054422,0.3852775771702791,3,3,3
109.57189583333333,61.093977316282846,0.14794166666666667,0.41689135848376246,0,2,3
109.66458911564627,63.46250320578365,0.025885714285714286,0.3637941065532762,1,2,3
97.25260816326531,53.19623190072376,0.01630204081632653,0.3358681270337379,1,1,1
107.37748979591836,55.816357617139914,0.08398367346938776,0.3691014744917227,1,1,1
126.1091859861828,59.38555295491948,0.24826829778906456,0.4457931784378123,0,6,9
146.59049668525728,55.5317797188709,0.10066926233820898,0.33977864060095214,3,3,3
120.97303004651248,70.94650127294389,0.25026624068157616,0.4907333751687676,0,5,5
124.03316403156659,64.8878793500624,0.25315165251267485,0.4688033842941975,0,12,12
113.55395029875068,61.92433565920616,0.15689978272677893,0.4204540905572781,0,0,0
124.85389326453014,58.55339384408031,0.03344378055404671,0.33673897383588014,3,0,0
120.51014711033275,66.64170190607439,0.02785814360770578,0.3653907858537251,3,5,6
163.9398585266768,47.94554933412173,0.04478457471240903,0.26991829433230974,3,1,1
113.98550847457628,57.85044270580356,0.1124741054613936,0.38404715851188453,1,9,9
127.1134274952919,49.531607083810705,0.13774482109227873,0.3562357961430766,1,8,8
91.2478564648001,67.71678063299451,0.07907093060049608,0.42202505529249146,2,13,15
126.44051137570656,83.36308174550776,0.16242542764715417,0.4837257950328972,2,0,1
141.2314137523084,70.743965029035,0.017676824350512408,0.3547917726219181,3,6,6
113.07963554608922,64.35475779141677,0.11067420332596052,0.4060122488982101,2,7,7
88.65655744741737,68.00196748874038,0.07108795965087995,0.42142431686406456,2,8,9
135.7090694774401,75.35006721982204,0.09530961288149786,0.4143686337593473,2,4,6
138.22498475373874,66.11040728926443,0.1354550667649709,0.40081019415585356,0,4,4
112.87028381314504,64.24579445378671,0.18152906029331886,0.44126678308871525,0,0,0
