image_path,brightness,contrast,edge_density,darkness,damage_proxy,cluster,person_count,total_objects
output_photos/images\img_0173.jpg,95.08769097222222,54.58355581408033,0.11858024691358025,159.91230902777778,0.39372963954286644,1,8,8
output_photos/images\img_0174.jpg,115.06642857142857,62.95901844224769,0.2543627450980392,139.93357142857144,0.47127234346546376,0,1,1
output_photos/images\img_0175.jpg,63.01469878410371,60.46166971817261,0.12013775561020831,191.9853012158963,0.4444253314080874,2,1,3
output_photos/images\img_0176.jpg,123.94466607660122,59.34621430513219,0.09416800772449307,131.0553339233988,0.37063580465246837,1,11,14
output_photos/images\img_0177.jpg,119.8657671009772,56.17319575445422,0.09820684039087949,135.1342328990228,0.365732263700036,1,3,4
output_photos/images\img_0178.jpg,86.49949937649617,57.19850788081525,0.23351355779470795,168.50050062350383,0.4680862511028616,0,9,13
output_photos/images\img_0179.jpg,72.28366699611557,54.50334841248564,0.049934493299928745,182.71633300388442,0.380479218635619,1,1,1
output_photos/images\img_0180.jpg,89.23218299514927,45.48593916250048,0.05215549634487941,165.7678170048507,0.3352023446340392,1,2,2
output_photos/images\img_0181.jpg,51.946958333333335,52.052783938500966,0.10001458333333334,203.05304166666667,0.4162586968986747,1,4,4
output_photos/images\img_0182.jpg,111.35749083719136,66.48795283417797,0.2085035686728395,143.64250916280864,0.4637596986679623,0,6,6
output_photos/images\img_0183.jpg,128.32742131803164,65.31076413012121,0.0756564075812902,126.67257868196836,0.37746792045913713,3,1,2
output_photos/images\img_0184.jpg,76.06005661596716,64.37550118798278,0.07240381202042544,178.93994338403286,0.42159660915335606,1,4,4
output_photos/images\img_0185.jpg,145.3190155011241,76.70604617302982,0.18535357672737865,109.68098449887589,0.4549859639832311,2,4,6
output_photos/images\img_0186.jpg,100.41210609786931,55.29078217457739,0.15489461465970994,154.5878939021307,0.4092972807214597,0,7,12
output_photos/images\img_0187.jpg,92.29215022346013,62.10956920172995,0.18836186887305098,162.7078497765399,0.45671262918365835,0,5,8
output_photos/images\img_0188.jpg,107.21679420665802,69.31471195183192,0.11844790315607437,147.78320579334198,0.43217605415194194,2,4,6
output_photos/images\img_0189.jpg,91.09802637123528,53.145123500040135,0.12214126462408348,163.90197362876472,0.39437526105311743,1,3,4
output_photos/images\img_0190.jpg,106.98501770386754,62.83549035387552,0.1883937267323849,148.01498229613247,0.44543367573035597,0,3,3
output_photos/images\img_0191.jpg,62.00991644965278,60.87199319495685,0.04380642361111111,192.9900835503472,0.4085890637745523,1,7,7
output_photos/images\img_0192.jpg,41.31870238095238,48.06365044676242,0.056470238095238094,213.68129761904763,0.39093103373397486,1,5,8
output_photos/images\img_0193.jpg,65.61551039888653,52.34042402985154,0.10000670061645671,189.38448960111347,0.40443501952124095,1,8,9
output_photos/images\img_0194.jpg,53.865769115442276,44.73998067864025,0.06633733133433284,201.13423088455772,0.3728702064361103,1,6,6
output_photos/images\img_0195.jpg,113.7303115066666,44.737180789316454,0.05543694672155963,141.2696884933334,0.31137892017970725,1,6,6
output_photos/images\img_0196.jpg,73.75422260802469,46.66248544340519,0.012662037037037038,181.2457773919753,0.33392519378771784,1,5,8
output_photos/images\img_0197.jpg,111.85814710817951,69.06008110990771,0.13212986193031717,143.1418528918205,0.4338109230886342,2,1,3
output_photos/images\img_0198.jpg,152.61104362101312,69.96229814556939,0.07528142589118199,102.38895637898688,0.37029709325258536,3,2,2
output_photos/images\img_0199.jpg,88.22075992160373,62.678578136997565,0.0983369615342882,166.77924007839627,0.4174369890020183,1,11,11
output_photos/images\img_0200.jpg,99.85486949512469,69.70747114364494,0.17659346024961675,155.1451305048753,0.4694688916409069,2,13,13
output_photos/images\img_0201.jpg,72.90013550757924,41.55128824381472,0.07223549226764661,182.09986449242075,0.34720987295046524,1,24,24
output_photos/images\img_0202.jpg,203.45031472911006,75.70862090569318,0.07003253439198369,51.54968527088994,0.33953980189484523,3,0,0
output_photos/images\img_0203.jpg,205.0962829478214,79.21368071815833,0.037545051102743414,49.90371705217859,0.33362013872177304,3,2,3
output_photos/images\img_0204.jpg,211.32228221460068,71.51069068906253,0.046647721705046545,43.677717785399324,0.30626940999272756,3,1,2
output_photos/images\img_0205.jpg,198.34492450071096,77.3962973444766,0.05226275691571872,56.65507549928904,0.3411462231772207,3,2,2
output_photos/images\img_0206.jpg,198.4317113505387,78.24339310077045,0.045031320471059885,56.568288649461294,0.3403167019820257,3,2,3
output_photos/images\img_0207.jpg,204.6124325835877,78.90159079297406,0.044051531284683684,50.38756741641231,0.33626982248896314,3,2,2
output_photos/images\img_0208.jpg,75.81867063492064,62.6102918862757,0.14400396825396825,179.18132936507936,0.45164736781126713,2,6,7
output_photos/images\img_0209.jpg,106.57286265432099,58.737301520867966,0.16424189814814816,148.427137345679,0.41987111933572585,0,5,6
output_photos/images\img_0210.jpg,118.38665008880994,72.04385410142197,0.031484902309058614,136.61334991119006,0.3874780384756914,3,5,5
output_photos/images\img_0211.jpg,75.02790095255159,48.51255783137941,0.015299799934306788,179.9720990474484,0.3403144589089603,1,2,2
output_photos/images\img_0212.jpg,104.58634625527426,70.7907609153929,0.02529090849156118,150.41365374472574,0.3930560258058132,3,15,15
output_photos/images\img_0213.jpg,86.7940213957717,68.15305658154837,0.004221408099112426,168.2059786042283,0.39024576321489074,1,8,9
output_photos/images\img_0214.jpg,120.07100833333334,74.08157638362769,0.05186,134.92899166666666,0.4029867822317235,3,9,9
output_photos/images\img_0215.jpg,154.4919797411152,59.195738301705866,0.14748120276756535,100.50802025888481,0.3681915679596524,3,0,1
output_photos/images\img_0216.jpg,94.5795707070707,55.89009709833989,0.13564491064491063,160.4204292929293,0.40716021313061845,1,6,7
output_photos/images\img_0217.jpg,64.63469259259259,54.96429806346302,0.061037037037037035,190.3653074074074,0.39475004566219474,1,8,9
output_photos/images\img_0218.jpg,59.95637921712803,58.21733551096557,0.10233780276816609,195.04362078287198,0.4307907679238626,1,0,0
output_photos/images\img_0219.jpg,84.76313473183392,66.28012568260696,0.09715614186851211,170.23686526816607,0.4322740969570672,2,0,0
output_photos/images\img_0220.jpg,76.11278817041523,64.67824739053418,0.09190581747404844,178.88721182958477,0.43232305533052745,2,0,0
output_photos/images\img_0221.jpg,78.94561563670412,58.16663332141349,0.09078651685393259,176.05438436329587,0.40707007834335285,1,0,2
output_photos/images\img_0222.jpg,93.13421930473373,53.52491842453189,0.07644193786982248,161.86578069526627,0.3709053847923211,1,0,4
output_photos/images\img_0223.jpg,95.1176926775148,55.51281692843653,0.059272559171597634,159.8823073224852,0.3671932726008471,1,0,1
output_photos/images\img_0224.jpg,91.5357073201621,53.45648362123502,0.08949721377912867,163.4642926798379,0.37869753490328273,1,2,2
output_photos/images\img_0225.jpg,125.37759759312215,75.4014987629825,0.18365018303076594,129.62240240687785,0.4683829974492865,2,0,0
output_photos/images\img_0226.jpg,139.2660528233151,71.28676809302266,0.08105768063145112,115.7339471766849,0.3901591197585075,3,0,1
output_photos/images\img_0227.jpg,110.70760582822086,78.49556107455405,0.1342208588957055,144.29239417177914,0.46787248712403284,2,0,0
output_photos/images\img_0228.jpg,113.95351577417823,55.91177796755833,0.1575694632028987,141.04648422582176,0.4000623830881165,0,0,0
output_photos/images\img_0229.jpg,111.23954675434756,57.777567935937356,0.17480602464628023,143.76045324565246,0.417536583304726,0,0,0
output_photos/images\img_0230.jpg,121.12314291303011,76.03106246215576,0.15646568988161216,133.8768570869699,0.4609038861945971,2,0,0
output_photos/images\img_0231.jpg,131.26502202889372,59.470060866177114,0.19877700053092895,123.73497797110628,0.4165078647597015,0,0,0
output_photos/images\img_0232.jpg,70.04382819622896,68.33367829783515,0.1104266746347331,184.95617180377104,0.4596375371580752,2,0,0
